bp	annual_hunting_mortality
3459	0.010141
3458	0.010046
3457	0.009952
3456	0.009858
3455	0.009763
3454	0.009669
3453	0.009574
3452	0.009480
3451	0.009385
3450	0.009291
3449	0.009197
3448	0.009102
3447	0.009008
3446	0.008913
3445	0.008819
3444	0.008724
3443	0.008630
3442	0.008536
3441	0.008441
3440	0.008347
3439	0.008252
3438	0.008158
3437	0.008064
3436	0.007969
3435	0.007875
3434	0.007780
3433	0.007686
3432	0.007591
3431	0.007497
3430	0.007403
3429	0.007308
3428	0.007214
3427	0.007119
3426	0.007025
3425	0.006930
3424	0.006836
3423	0.006742
3422	0.006647
3421	0.006553
3420	0.006458
3419	0.006364
3418	0.006269
3417	0.006175
3416	0.006081
3415	0.005986
3414	0.005892
3413	0.005797
3412	0.005703
3411	0.005609
3410	0.005514
3409	0.005420
3408	0.005325
3407	0.005231
3406	0.005136
3405	0.005042
3404	0.004948
3403	0.004853
3402	0.004759
3401	0.004664
3400	0.004570
3399	0.004570
3398	0.004570
3397	0.004570
3396	0.004570
3395	0.004570
3394	0.004570
3393	0.004570
3392	0.004570
3391	0.004570
3390	0.004570
3389	0.004570
3388	0.004570
3387	0.004570
3386	0.004570
3385	0.004570
3384	0.004570
3383	0.004570
3382	0.004570
3381	0.004570
3380	0.004570
3379	0.004570
3378	0.004570
3377	0.004570
3376	0.004570
3375	0.004570
3374	0.004570
3373	0.004570
3372	0.004570
3371	0.004570
3370	0.004570
3369	0.004570
3368	0.004570
3367	0.004570
3366	0.004570
3365	0.004570
3364	0.004570
3363	0.004570
3362	0.004570
3361	0.004570
3360	0.004570
3359	0.004570
3358	0.004570
3357	0.004570
3356	0.004570
3355	0.004570
3354	0.004570
3353	0.004570
3352	0.004570
3351	0.004570
3350	0.004570
3349	0.004570
3348	0.004570
3347	0.004570
3346	0.004570
3345	0.004570
3344	0.004570
3343	0.004570
3342	0.004570
3341	0.004570
3340	0.004570
3339	0.004570
3338	0.004570
3337	0.004570
3336	0.004570
3335	0.004570
3334	0.004570
3333	0.004570
3332	0.004570
3331	0.004570
3330	0.004570
3329	0.004570
3328	0.004570
3327	0.004570
3326	0.004570
3325	0.004570
3324	0.004570
3323	0.004570
3322	0.004570
3321	0.004570
3320	0.004570
3319	0.004570
3318	0.004570
3317	0.004570
3316	0.004570
3315	0.004570
3314	0.004570
3313	0.004570
3312	0.004570
3311	0.004570
3310	0.004570
3309	0.004570
3308	0.004570
3307	0.004570
3306	0.004570
3305	0.004570
3304	0.004570
3303	0.004570
3302	0.004570
3301	0.004570
3300	0.004570
3299	0.004570
3298	0.004570
3297	0.004570
3296	0.004570
3295	0.004570
3294	0.004570
3293	0.004570
3292	0.004570
3291	0.004570
3290	0.004570
3289	0.004570
3288	0.004570
3287	0.004570
3286	0.004570
3285	0.004570
3284	0.004570
3283	0.004570
3282	0.004570
3281	0.004570
3280	0.004570
3279	0.004570
3278	0.004570
3277	0.004570
3276	0.004570
3275	0.004570
3274	0.004570
3273	0.004570
3272	0.004570
3271	0.004570
3270	0.004570
3269	0.004570
3268	0.004570
3267	0.004570
3266	0.004570
3265	0.004570
3264	0.004570
3263	0.004570
3262	0.004570
3261	0.004570
3260	0.004570
3259	0.004570
3258	0.004570
3257	0.004570
3256	0.004570
3255	0.004570
3254	0.004570
3253	0.004570
3252	0.004570
3251	0.004570
3250	0.004570
3249	0.004570
3248	0.004570
3247	0.004570
3246	0.004570
3245	0.004570
3244	0.004570
3243	0.004570
3242	0.004570
3241	0.004570
3240	0.004570
3239	0.004570
3238	0.004570
3237	0.004570
3236	0.004570
3235	0.004570
3234	0.004570
3233	0.004570
3232	0.004570
3231	0.004570
3230	0.004570
3229	0.004570
3228	0.004570
3227	0.004570
3226	0.004570
3225	0.004570
3224	0.004570
3223	0.004570
3222	0.004570
3221	0.004570
3220	0.004570
3219	0.004570
3218	0.004570
3217	0.004570
3216	0.004570
3215	0.004570
3214	0.004570
3213	0.004570
3212	0.004570
3211	0.004570
3210	0.004570
3209	0.004570
3208	0.004570
3207	0.004570
3206	0.004570
3205	0.004570
3204	0.004570
3203	0.004570
3202	0.004570
3201	0.004570
3200	0.004570
3199	0.004570
3198	0.004570
3197	0.004570
3196	0.004570
3195	0.004570
3194	0.004570
3193	0.004570
3192	0.004570
3191	0.004570
3190	0.004570
3189	0.004570
3188	0.004570
3187	0.004570
3186	0.004570
3185	0.004570
3184	0.004570
3183	0.004570
3182	0.004570
3181	0.004570
3180	0.004570
3179	0.004570
3178	0.004570
3177	0.004570
3176	0.004570
3175	0.004570
3174	0.004570
3173	0.004570
3172	0.004570
3171	0.004570
3170	0.004570
3169	0.004570
3168	0.004570
3167	0.004570
3166	0.004570
3165	0.004570
3164	0.004570
3163	0.004570
3162	0.004570
3161	0.004570
3160	0.004570
3159	0.004570
3158	0.004570
3157	0.004570
3156	0.004570
3155	0.004570
3154	0.004570
3153	0.004570
3152	0.004570
3151	0.004570
3150	0.004570
3149	0.004570
3148	0.004570
3147	0.004570
3146	0.004570
3145	0.004570
3144	0.004570
3143	0.004570
3142	0.004570
3141	0.004570
3140	0.004570
3139	0.004570
3138	0.004570
3137	0.004570
3136	0.004570
3135	0.004570
3134	0.004570
3133	0.004570
3132	0.004570
3131	0.004570
3130	0.004570
3129	0.004570
3128	0.004570
3127	0.004570
3126	0.004570
3125	0.004570
3124	0.004570
3123	0.004570
3122	0.004570
3121	0.004570
3120	0.004570
3119	0.004570
3118	0.004570
3117	0.004570
3116	0.004570
3115	0.004570
3114	0.004570
3113	0.004570
3112	0.004570
3111	0.004570
3110	0.004570
3109	0.004570
3108	0.004570
3107	0.004570
3106	0.004570
3105	0.004570
3104	0.004570
3103	0.004570
3102	0.004570
3101	0.004570
3100	0.004570
3099	0.004570
3098	0.004570
3097	0.004570
3096	0.004570
3095	0.004570
3094	0.004570
3093	0.004570
3092	0.004570
3091	0.004570
3090	0.004570
3089	0.004570
3088	0.004570
3087	0.004570
3086	0.004570
3085	0.004570
3084	0.004570
3083	0.004570
3082	0.004570
3081	0.004570
3080	0.004570
3079	0.004570
3078	0.004570
3077	0.004570
3076	0.004570
3075	0.004570
3074	0.004570
3073	0.004570
3072	0.004570
3071	0.004570
3070	0.004570
3069	0.004570
3068	0.004570
3067	0.004570
3066	0.004570
3065	0.004570
3064	0.004570
3063	0.004570
3062	0.004570
3061	0.004570
3060	0.004570
3059	0.004570
3058	0.004570
3057	0.004570
3056	0.004570
3055	0.004570
3054	0.004570
3053	0.004570
3052	0.004570
3051	0.004570
3050	0.004570
3049	0.004570
3048	0.004570
3047	0.004570
3046	0.004570
3045	0.004570
3044	0.004570
3043	0.004570
3042	0.004570
3041	0.004570
3040	0.004570
3039	0.004570
3038	0.004570
3037	0.004570
3036	0.004570
3035	0.004570
3034	0.004570
3033	0.004570
3032	0.004570
3031	0.004570
3030	0.004570
3029	0.004570
3028	0.004570
3027	0.004570
3026	0.004570
3025	0.004570
3024	0.004570
3023	0.004570
3022	0.004570
3021	0.004570
3020	0.004570
3019	0.004570
3018	0.004570
3017	0.004570
3016	0.004570
3015	0.004570
3014	0.004570
3013	0.004570
3012	0.004570
3011	0.004570
3010	0.004570
3009	0.004570
3008	0.004570
3007	0.004570
3006	0.004570
3005	0.004570
3004	0.004570
3003	0.004570
3002	0.004570
3001	0.004570
3000	0.004570
2999	0.004570
2998	0.004570
2997	0.004570
2996	0.004570
2995	0.004570
2994	0.004570
2993	0.004570
2992	0.004570
2991	0.004570
2990	0.004570
2989	0.004570
2988	0.004570
2987	0.004570
2986	0.004570
2985	0.004570
2984	0.004570
2983	0.004570
2982	0.004570
2981	0.004570
2980	0.004570
2979	0.004570
2978	0.004570
2977	0.004570
2976	0.004570
2975	0.004570
2974	0.004570
2973	0.004570
2972	0.004570
2971	0.004570
2970	0.004570
2969	0.004570
2968	0.004570
2967	0.004570
2966	0.004570
2965	0.004570
2964	0.004570
2963	0.004570
2962	0.004570
2961	0.004570
2960	0.004570
2959	0.004570
2958	0.004570
2957	0.004570
2956	0.004570
2955	0.004570
2954	0.004570
2953	0.004570
2952	0.004570
2951	0.004570
2950	0.004570
2949	0.004570
2948	0.004570
2947	0.004570
2946	0.004570
2945	0.004570
2944	0.004570
2943	0.004570
2942	0.004570
2941	0.004570
2940	0.004570
2939	0.004570
2938	0.004570
2937	0.004570
2936	0.004570
2935	0.004570
2934	0.004570
2933	0.004570
2932	0.004570
2931	0.004570
2930	0.004570
2929	0.004570
2928	0.004570
2927	0.004570
2926	0.004570
2925	0.004570
2924	0.004570
2923	0.004570
2922	0.004570
2921	0.004570
2920	0.004570
2919	0.004570
2918	0.004570
2917	0.004570
2916	0.004570
2915	0.004570
2914	0.004570
2913	0.004570
2912	0.004570
2911	0.004570
2910	0.004570
2909	0.004570
2908	0.004570
2907	0.004570
2906	0.004570
2905	0.004570
2904	0.004570
2903	0.004570
2902	0.004570
2901	0.004570
2900	0.004570
2899	0.004570
2898	0.004570
2897	0.004570
2896	0.004570
2895	0.004570
2894	0.004570
2893	0.004570
2892	0.004570
2891	0.004570
2890	0.004570
2889	0.004570
2888	0.004570
2887	0.004570
2886	0.004570
2885	0.004570
2884	0.004570
2883	0.004570
2882	0.004570
2881	0.004570
2880	0.004570
2879	0.004570
2878	0.004570
2877	0.004570
2876	0.004570
2875	0.004570
2874	0.004570
2873	0.004570
2872	0.004570
2871	0.004570
2870	0.004570
2869	0.004570
2868	0.004570
2867	0.004570
2866	0.004570
2865	0.004570
2864	0.004570
2863	0.004570
2862	0.004570
2861	0.004570
2860	0.004570
2859	0.004570
2858	0.004570
2857	0.004570
2856	0.004570
2855	0.004570
2854	0.004570
2853	0.004570
2852	0.004570
2851	0.004570
2850	0.004570
2849	0.004570
2848	0.004570
2847	0.004570
2846	0.004570
2845	0.004570
2844	0.004570
2843	0.004570
2842	0.004570
2841	0.004570
2840	0.004570
2839	0.004570
2838	0.004570
2837	0.004570
2836	0.004570
2835	0.004570
2834	0.004570
2833	0.004570
2832	0.004570
2831	0.004570
2830	0.004570
2829	0.004570
2828	0.004570
2827	0.004570
2826	0.004570
2825	0.004570
2824	0.004570
2823	0.004570
2822	0.004570
2821	0.004570
2820	0.004570
2819	0.004570
2818	0.004570
2817	0.004570
2816	0.004570
2815	0.004570
2814	0.004570
2813	0.004570
2812	0.004570
2811	0.004570
2810	0.004570
2809	0.004570
2808	0.004570
2807	0.004570
2806	0.004570
2805	0.004570
2804	0.004570
2803	0.004570
2802	0.004570
2801	0.004570
2800	0.004570
2799	0.004570
2798	0.004570
2797	0.004570
2796	0.004570
2795	0.004570
2794	0.004570
2793	0.004570
2792	0.004570
2791	0.004570
2790	0.004570
2789	0.004570
2788	0.004570
2787	0.004570
2786	0.004570
2785	0.004570
2784	0.004570
2783	0.004570
2782	0.004570
2781	0.004570
2780	0.004570
2779	0.004570
2778	0.004570
2777	0.004570
2776	0.004570
2775	0.004570
2774	0.004570
2773	0.004570
2772	0.004570
2771	0.004570
2770	0.004570
2769	0.004570
2768	0.004570
2767	0.004570
2766	0.004570
2765	0.004570
2764	0.004570
2763	0.004570
2762	0.004570
2761	0.004570
2760	0.004570
2759	0.004570
2758	0.004570
2757	0.004570
2756	0.004570
2755	0.004570
2754	0.004570
2753	0.004570
2752	0.004570
2751	0.004570
2750	0.004570
2749	0.004570
2748	0.004570
2747	0.004570
2746	0.004570
2745	0.004570
2744	0.004570
2743	0.004570
2742	0.004570
2741	0.004570
2740	0.004570
2739	0.004570
2738	0.004570
2737	0.004570
2736	0.004570
2735	0.004570
2734	0.004570
2733	0.004570
2732	0.004570
2731	0.004570
2730	0.004570
2729	0.004570
2728	0.004570
2727	0.004570
2726	0.004570
2725	0.004570
2724	0.004570
2723	0.004570
2722	0.004570
2721	0.004570
2720	0.004570
2719	0.004570
2718	0.004570
2717	0.004570
2716	0.004570
2715	0.004570
2714	0.004570
2713	0.004570
2712	0.004570
2711	0.004570
2710	0.004570
2709	0.004570
2708	0.004570
2707	0.004570
2706	0.004570
2705	0.004570
2704	0.004570
2703	0.004570
2702	0.004570
2701	0.004570
2700	0.004570
2699	0.004570
2698	0.004570
2697	0.004570
2696	0.004570
2695	0.004570
2694	0.004570
2693	0.004570
2692	0.004570
2691	0.004570
2690	0.004570
2689	0.004570
2688	0.004570
2687	0.004570
2686	0.004570
2685	0.004570
2684	0.004570
2683	0.004570
2682	0.004570
2681	0.004570
2680	0.004570
2679	0.004570
2678	0.004570
2677	0.004570
2676	0.004570
2675	0.004570
2674	0.004570
2673	0.004570
2672	0.004570
2671	0.004570
2670	0.004570
2669	0.004570
2668	0.004570
2667	0.004570
2666	0.004570
2665	0.004570
2664	0.004570
2663	0.004570
2662	0.004570
2661	0.004570
2660	0.004570
2659	0.004570
2658	0.004570
2657	0.004570
2656	0.004570
2655	0.004570
2654	0.004570
2653	0.004570
2652	0.004570
2651	0.004570
2650	0.004570
2649	0.004570
2648	0.004570
2647	0.004570
2646	0.004570
2645	0.004570
2644	0.004570
2643	0.004570
2642	0.004570
2641	0.004570
2640	0.004570
2639	0.004570
2638	0.004570
2637	0.004570
2636	0.004570
2635	0.004570
2634	0.004570
2633	0.004570
2632	0.004570
2631	0.004570
2630	0.004570
2629	0.004570
2628	0.004570
2627	0.004570
2626	0.004570
2625	0.004570
2624	0.004570
2623	0.004570
2622	0.004570
2621	0.004570
2620	0.004570
2619	0.004570
2618	0.004570
2617	0.004570
2616	0.004570
2615	0.004570
2614	0.004570
2613	0.004570
2612	0.004570
2611	0.004570
2610	0.004570
2609	0.004570
2608	0.004570
2607	0.004570
2606	0.004570
2605	0.004570
2604	0.004570
2603	0.004570
2602	0.004570
2601	0.004570
2600	0.004570
2599	0.004570
2598	0.004570
2597	0.004570
2596	0.004570
2595	0.004570
2594	0.004570
2593	0.004570
2592	0.004570
2591	0.004570
2590	0.004570
2589	0.004570
2588	0.004570
2587	0.004570
2586	0.004570
2585	0.004570
2584	0.004570
2583	0.004570
2582	0.004570
2581	0.004570
2580	0.004570
2579	0.004570
2578	0.004570
2577	0.004570
2576	0.004570
2575	0.004570
2574	0.004570
2573	0.004570
2572	0.004570
2571	0.004570
2570	0.004570
2569	0.004570
2568	0.004570
2567	0.004570
2566	0.004570
2565	0.004570
2564	0.004570
2563	0.004570
2562	0.004570
2561	0.004570
2560	0.004570
2559	0.004570
2558	0.004570
2557	0.004570
2556	0.004570
2555	0.004570
2554	0.004570
2553	0.004570
2552	0.004570
2551	0.004570
2550	0.004570
2549	0.004570
2548	0.004570
2547	0.004570
2546	0.004570
2545	0.004570
2544	0.004570
2543	0.004570
2542	0.004570
2541	0.004570
2540	0.004570
2539	0.004570
2538	0.004570
2537	0.004570
2536	0.004570
2535	0.004570
2534	0.004570
2533	0.004570
2532	0.004570
2531	0.004570
2530	0.004570
2529	0.004570
2528	0.004570
2527	0.004570
2526	0.004570
2525	0.004570
2524	0.004570
2523	0.004570
2522	0.004570
2521	0.004570
2520	0.004570
2519	0.004570
2518	0.004570
2517	0.004570
2516	0.004570
2515	0.004570
2514	0.004570
2513	0.004570
2512	0.004570
2511	0.004570
2510	0.004570
2509	0.004570
2508	0.004570
2507	0.004570
2506	0.004570
2505	0.004570
2504	0.004570
2503	0.004570
2502	0.004570
2501	0.004570
2500	0.004570
2499	0.004568
2498	0.004565
2497	0.004563
2496	0.004561
2495	0.004558
2494	0.004556
2493	0.004554
2492	0.004551
2491	0.004549
2490	0.004547
2489	0.004544
2488	0.004542
2487	0.004540
2486	0.004537
2485	0.004535
2484	0.004533
2483	0.004530
2482	0.004528
2481	0.004526
2480	0.004524
2479	0.004521
2478	0.004519
2477	0.004517
2476	0.004514
2475	0.004512
2474	0.004510
2473	0.004507
2472	0.004505
2471	0.004503
2470	0.004500
2469	0.004498
2468	0.004496
2467	0.004493
2466	0.004491
2465	0.004489
2464	0.004486
2463	0.004484
2462	0.004482
2461	0.004480
2460	0.004477
2459	0.004475
2458	0.004473
2457	0.004470
2456	0.004468
2455	0.004466
2454	0.004463
2453	0.004461
2452	0.004459
2451	0.004456
2450	0.004454
2449	0.004452
2448	0.004449
2447	0.004447
2446	0.004445
2445	0.004442
2444	0.004440
2443	0.004438
2442	0.004435
2441	0.004433
2440	0.004431
2439	0.004429
2438	0.004426
2437	0.004424
2436	0.004422
2435	0.004419
2434	0.004417
2433	0.004415
2432	0.004412
2431	0.004410
2430	0.004408
2429	0.004405
2428	0.004403
2427	0.004401
2426	0.004398
2425	0.004396
2424	0.004394
2423	0.004391
2422	0.004389
2421	0.004387
2420	0.004385
2419	0.004382
2418	0.004380
2417	0.004378
2416	0.004375
2415	0.004373
2414	0.004371
2413	0.004368
2412	0.004366
2411	0.004364
2410	0.004361
2409	0.004359
2408	0.004357
2407	0.004354
2406	0.004352
2405	0.004350
2404	0.004347
2403	0.004345
2402	0.004343
2401	0.004340
2400	0.004338
2399	0.004336
2398	0.004334
2397	0.004331
2396	0.004329
2395	0.004327
2394	0.004324
2393	0.004322
2392	0.004320
2391	0.004317
2390	0.004315
2389	0.004313
2388	0.004310
2387	0.004308
2386	0.004306
2385	0.004303
2384	0.004301
2383	0.004299
2382	0.004296
2381	0.004294
2380	0.004292
2379	0.004289
2378	0.004287
2377	0.004285
2376	0.004283
2375	0.004280
2374	0.004278
2373	0.004276
2372	0.004273
2371	0.004271
2370	0.004269
2369	0.004266
2368	0.004264
2367	0.004262
2366	0.004259
2365	0.004257
2364	0.004255
2363	0.004252
2362	0.004250
2361	0.004248
2360	0.004245
2359	0.004243
2358	0.004241
2357	0.004239
2356	0.004236
2355	0.004234
2354	0.004232
2353	0.004229
2352	0.004227
2351	0.004225
2350	0.004222
2349	0.004220
2348	0.004218
2347	0.004215
2346	0.004213
2345	0.004211
2344	0.004208
2343	0.004206
2342	0.004204
2341	0.004201
2340	0.004199
2339	0.004197
2338	0.004194
2337	0.004192
2336	0.004190
2335	0.004188
2334	0.004185
2333	0.004183
2332	0.004181
2331	0.004178
2330	0.004176
2329	0.004174
2328	0.004171
2327	0.004169
2326	0.004167
2325	0.004164
2324	0.004162
2323	0.004160
2322	0.004157
2321	0.004155
2320	0.004153
2319	0.004150
2318	0.004148
2317	0.004146
2316	0.004143
2315	0.004141
2314	0.004139
2313	0.004137
2312	0.004134
2311	0.004132
2310	0.004130
2309	0.004127
2308	0.004125
2307	0.004123
2306	0.004120
2305	0.004118
2304	0.004116
2303	0.004113
2302	0.004111
2301	0.004109
2300	0.004106
2299	0.004104
2298	0.004102
2297	0.004099
2296	0.004097
2295	0.004095
2294	0.004093
2293	0.004090
2292	0.004088
2291	0.004086
2290	0.004083
2289	0.004081
2288	0.004079
2287	0.004076
2286	0.004074
2285	0.004072
2284	0.004069
2283	0.004067
2282	0.004065
2281	0.004062
2280	0.004060
2279	0.004058
2278	0.004055
2277	0.004053
2276	0.004051
2275	0.004048
2274	0.004046
2273	0.004044
2272	0.004042
2271	0.004039
2270	0.004037
2269	0.004035
2268	0.004032
2267	0.004030
2266	0.004028
2265	0.004025
2264	0.004023
2263	0.004021
2262	0.004018
2261	0.004016
2260	0.004014
2259	0.004011
2258	0.004009
2257	0.004007
2256	0.004004
2255	0.004002
2254	0.004000
2253	0.003997
2252	0.003995
2251	0.003993
2250	0.003991
2249	0.003988
2248	0.003986
2247	0.003984
2246	0.003981
2245	0.003979
2244	0.003977
2243	0.003974
2242	0.003972
2241	0.003970
2240	0.003967
2239	0.003965
2238	0.003963
2237	0.003960
2236	0.003958
2235	0.003956
2234	0.003953
2233	0.003951
2232	0.003949
2231	0.003947
2230	0.003944
2229	0.003942
2228	0.003940
2227	0.003937
2226	0.003935
2225	0.003933
2224	0.003930
2223	0.003928
2222	0.003926
2221	0.003923
2220	0.003921
2219	0.003919
2218	0.003916
2217	0.003914
2216	0.003912
2215	0.003909
2214	0.003907
2213	0.003905
2212	0.003902
2211	0.003900
2210	0.003898
2209	0.003896
2208	0.003893
2207	0.003891
2206	0.003889
2205	0.003886
2204	0.003884
2203	0.003882
2202	0.003879
2201	0.003877
2200	0.003875
2199	0.003872
2198	0.003870
2197	0.003868
2196	0.003865
2195	0.003863
2194	0.003861
2193	0.003858
2192	0.003856
2191	0.003854
2190	0.003852
2189	0.003849
2188	0.003847
2187	0.003845
2186	0.003842
2185	0.003840
2184	0.003838
2183	0.003835
2182	0.003833
2181	0.003831
2180	0.003828
2179	0.003826
2178	0.003824
2177	0.003821
2176	0.003819
2175	0.003817
2174	0.003814
2173	0.003812
2172	0.003810
2171	0.003807
2170	0.003805
2169	0.003803
2168	0.003801
2167	0.003798
2166	0.003796
2165	0.003794
2164	0.003791
2163	0.003789
2162	0.003787
2161	0.003784
2160	0.003782
2159	0.003780
2158	0.003777
2157	0.003775
2156	0.003773
2155	0.003770
2154	0.003768
2153	0.003766
2152	0.003763
2151	0.003763
2150	0.003763
2149	0.003763
2148	0.003763
2147	0.003763
2146	0.003763
2145	0.003763
2144	0.003763
2143	0.003763
2142	0.003763
2141	0.003763
2140	0.003763
2139	0.003763
2138	0.003763
2137	0.003763
2136	0.003763
2135	0.003763
2134	0.003763
2133	0.003763
2132	0.003763
2131	0.003763
2130	0.003763
2129	0.003763
2128	0.003763
2127	0.003763
2126	0.003763
2125	0.003763
2124	0.003763
2123	0.003763
2122	0.003763
2121	0.003763
2120	0.003763
2119	0.003763
2118	0.003763
2117	0.003763
2116	0.003763
2115	0.003763
2114	0.003763
2113	0.003763
2112	0.003763
2111	0.003763
2110	0.003763
2109	0.003763
2108	0.003763
2107	0.003763
2106	0.003763
2105	0.003763
2104	0.003763
2103	0.003763
2102	0.003763
2101	0.003763
2100	0.003763
2099	0.003763
2098	0.003763
2097	0.003763
2096	0.003763
2095	0.003763
2094	0.003763
2093	0.003763
2092	0.003763
2091	0.003763
2090	0.003763
2089	0.003763
2088	0.003763
2087	0.003763
2086	0.003763
2085	0.003763
2084	0.003763
2083	0.003763
2082	0.003763
2081	0.003763
2080	0.003763
2079	0.003763
2078	0.003763
2077	0.003763
2076	0.003763
2075	0.003763
2074	0.003763
2073	0.003763
2072	0.003763
2071	0.003763
2070	0.003763
2069	0.003763
2068	0.003763
2067	0.003763
2066	0.003763
2065	0.003763
2064	0.003763
2063	0.003763
2062	0.003763
2061	0.003763
2060	0.003763
2059	0.003763
2058	0.003763
2057	0.003763
2056	0.003763
2055	0.003763
2054	0.003763
2053	0.003763
2052	0.003763
2051	0.003763
2050	0.003763
2049	0.003763
2048	0.003763
2047	0.003763
2046	0.003763
2045	0.003763
2044	0.003763
2043	0.003763
2042	0.003763
2041	0.003763
2040	0.003763
2039	0.003763
2038	0.003763
2037	0.003763
2036	0.003763
2035	0.003763
2034	0.003763
2033	0.003763
2032	0.003763
2031	0.003763
2030	0.003763
2029	0.003763
2028	0.003763
2027	0.003763
2026	0.003763
2025	0.003763
2024	0.003763
2023	0.003763
2022	0.003763
2021	0.003763
2020	0.003763
2019	0.003763
2018	0.003763
2017	0.003763
2016	0.003763
2015	0.003763
2014	0.003763
2013	0.003763
2012	0.003763
2011	0.003763
2010	0.003763
2009	0.003763
2008	0.003763
2007	0.003763
2006	0.003763
2005	0.003763
2004	0.003763
2003	0.003763
2002	0.003763
2001	0.003763
2000	0.003763
1999	0.003763
1998	0.003763
1997	0.003763
1996	0.003763
1995	0.003763
1994	0.003763
1993	0.003763
1992	0.003763
1991	0.003763
1990	0.003763
1989	0.003763
1988	0.003763
1987	0.003763
1986	0.003763
1985	0.003763
1984	0.003763
1983	0.003763
1982	0.003763
1981	0.003763
1980	0.003763
1979	0.003763
1978	0.003763
1977	0.003763
1976	0.003763
1975	0.003763
1974	0.003763
1973	0.003763
1972	0.003763
1971	0.003763
1970	0.003763
1969	0.003763
1968	0.003763
1967	0.003763
1966	0.003763
1965	0.003763
1964	0.003763
1963	0.003763
1962	0.003763
1961	0.003763
1960	0.003763
1959	0.003763
1958	0.003763
1957	0.003763
1956	0.003763
1955	0.003763
1954	0.003763
1953	0.003763
1952	0.003763
1951	0.003763
1950	0.003763
1949	0.003763
1948	0.003763
1947	0.003763
1946	0.003763
1945	0.003763
1944	0.003763
1943	0.003763
1942	0.003763
1941	0.003763
1940	0.003763
1939	0.003763
1938	0.003763
1937	0.003763
1936	0.003763
1935	0.003763
1934	0.003763
1933	0.003763
1932	0.003763
1931	0.003763
1930	0.003763
1929	0.003763
1928	0.003763
1927	0.003763
1926	0.003763
1925	0.003763
1924	0.003763
1923	0.003763
1922	0.003763
1921	0.003763
1920	0.003763
1919	0.003763
1918	0.003763
1917	0.003763
1916	0.003763
1915	0.003763
1914	0.003763
1913	0.003763
1912	0.003763
1911	0.003763
1910	0.003763
1909	0.003763
1908	0.003763
1907	0.003763
1906	0.003763
1905	0.003763
1904	0.003763
1903	0.003763
1902	0.003763
1901	0.003763
1900	0.003763
1899	0.003763
1898	0.003763
1897	0.003763
1896	0.003763
1895	0.003763
1894	0.003763
1893	0.003763
1892	0.003763
1891	0.003763
1890	0.003763
1889	0.003763
1888	0.003763
1887	0.003763
1886	0.003763
1885	0.003763
1884	0.003763
1883	0.003763
1882	0.003763
1881	0.003763
1880	0.003763
1879	0.003763
1878	0.003763
1877	0.003763
1876	0.003763
1875	0.003763
1874	0.003763
1873	0.003763
1872	0.003763
1871	0.003763
1870	0.003763
1869	0.003763
1868	0.003763
1867	0.003763
1866	0.003763
1865	0.003763
1864	0.003763
1863	0.003763
1862	0.003763
1861	0.003763
1860	0.003763
1859	0.003763
1858	0.003763
1857	0.003763
1856	0.003763
1855	0.003763
1854	0.003763
1853	0.003763
1852	0.003763
1851	0.003763
1850	0.003763
1849	0.003763
1848	0.003763
1847	0.003763
1846	0.003763
1845	0.003763
1844	0.003763
1843	0.003763
1842	0.003763
1841	0.003763
1840	0.003763
1839	0.003763
1838	0.003763
1837	0.003763
1836	0.003763
1835	0.003763
1834	0.003763
1833	0.003763
1832	0.003763
1831	0.003763
1830	0.003763
1829	0.003763
1828	0.003763
1827	0.003763
1826	0.003763
1825	0.003763
1824	0.003763
1823	0.003763
1822	0.003763
1821	0.003763
1820	0.003763
1819	0.003763
1818	0.003763
1817	0.003763
1816	0.003763
1815	0.003763
1814	0.003763
1813	0.003763
1812	0.003763
1811	0.003763
1810	0.003763
1809	0.003763
1808	0.003763
1807	0.003763
1806	0.003763
1805	0.003763
1804	0.003763
1803	0.003763
1802	0.003763
1801	0.003763
1800	0.003763
1799	0.003763
1798	0.003763
1797	0.003763
1796	0.003763
1795	0.003763
1794	0.003763
1793	0.003763
1792	0.003763
1791	0.003763
1790	0.003763
1789	0.003763
1788	0.003763
1787	0.003763
1786	0.003763
1785	0.003763
1784	0.003763
1783	0.003763
1782	0.003763
1781	0.003763
1780	0.003763
1779	0.003763
1778	0.003763
1777	0.003763
1776	0.003763
1775	0.003763
1774	0.003763
1773	0.003763
1772	0.003763
1771	0.003763
1770	0.003763
1769	0.003763
1768	0.003763
1767	0.003763
1766	0.003763
1765	0.003763
1764	0.003763
1763	0.003763
1762	0.003763
1761	0.003763
1760	0.003763
1759	0.003763
1758	0.003763
1757	0.003763
1756	0.003763
1755	0.003763
1754	0.003763
1753	0.003763
1752	0.003763
1751	0.003763
1750	0.003763
1749	0.003763
1748	0.003763
1747	0.003763
1746	0.003763
1745	0.003763
1744	0.003763
1743	0.003763
1742	0.003763
1741	0.003763
1740	0.003763
1739	0.003763
1738	0.003763
1737	0.003763
1736	0.003763
1735	0.003763
1734	0.003763
1733	0.003763
1732	0.003763
1731	0.003763
1730	0.003763
1729	0.003765
1728	0.003766
1727	0.003767
1726	0.003768
1725	0.003769
1724	0.003771
1723	0.003772
1722	0.003773
1721	0.003774
1720	0.003775
1719	0.003776
1718	0.003778
1717	0.003779
1716	0.003780
1715	0.003781
1714	0.003782
1713	0.003784
1712	0.003785
